"Id. de la fila","Id. del pedido","Fecha del pedido","Fecha de envío","Forma de envío","Id. del cliente","Nombre del cliente","Segmento","Ciudad","Estado","País","Región","Id. del producto","Categoría","Subcategoría","Nombre del producto","Total ($ COP)","Cantidad","Descuento","Ganancia ($ COP)"
"5108","MX-2012-168732","41637","41642","Estándar","VH-21640","Víctor Huerta","Cliente","Teziutlán","Puebla","México","Norte","TEC-AC-10000700","Tecnología","Accesorios","Memorex Teclado, Programable","21175.2","4","0","8459.2"
"5109","MX-2014-153451","42370","42375","Estándar","SS-20725","Salma Soria","Cliente","Managua","Managua","Nicaragua","Centro","MAT-SO-10002541","Material de oficina","Sobres","Cameo Cierre adhesivo, Rojo","13906","5","0","3468"
"5110","MX-2014-121699","42142","42148","Estándar","AR-10525","Amalia Ríos","Empresa","Ilopango","San Salvador","El Salvador","Centro","MAT-AL-10001030","Material de oficina","Almacenamiento","Fellowes Casilleros, Industrial","70655.4","3","0","1407.6"
"5111","MX-2014-121699","42142","42148","Estándar","AR-10525","Amalia Ríos","Empresa","Ilopango","San Salvador","El Salvador","Centro","MAT-SO-10003264","Material de oficina","Sobres","Cameo Sobre empresarial, Rojo","4644.4","2","0","2135.2"
"5112","MX-2013-144848","41855","41857","Urgente","JD-16900","Josué Delgado","Cliente","Valparaíso de Goiás","Goiás","Brasil","Sur","MAT-AL-10001823","Material de oficina","Almacenamiento","Smead Casilleros, Azul","247363.6","11","0","44506"
"5113","MX-2015-146542","42642","42647","Estándar","MA-18370","Manuela Armenta","Cliente","Mixco","Guatemala","Guatemala","Centro","MAT-AL-10002465","Material de oficina","Almacenamiento","Smead Estanterías, Tamaño completo","16646.4","3","0","5151"
"5114","MX-2015-146542","42642","42647","Estándar","MA-18370","Manuela Armenta","Cliente","Mixco","Guatemala","Guatemala","Centro","MOB-MO-10001983","Mobiliario","Mobiliario","Rubvermaid Tope para puertas, Duradero","9254.8","2","0","2216.8"
"5115","MX-2014-132843","42314","42319","Estándar","OL-19645","Olga Laureano","Empresa","Bogotá","Bogotá","Colombia","Sur","MAT-AR-10000895","Material de oficina","Arte","Sanford Sacapuntas, Metal","12280.8","4","0","4297.6"
"5116","MX-2014-149510","42033","42036","Urgente","VC-21715","Violeta Cruz","Pequeña empresa","Mixco","Guatemala","Guatemala","Centro","MAT-ET-10001209","Material de oficina","Etiquetas","Hon Etiquetas con códigos de color, Duradero","4488","3","0","2101.2"
"5117","MX-2015-140788","42582","42584","Rápido","FM-14785","Flora Montes","Pequeña empresa","Santiago de los Caballeros","Santiago","República Dominicana","Caribe","MOB-SI-10000485","Mobiliario","Sillas","Novimex Estora, 2","10624.32","2","0.2","3450.32"
"5118","MX-2015-140788","42582","42584","Rápido","FM-14785","Flora Montes","Pequeña empresa","Santiago de los Caballeros","Santiago","República Dominicana","Caribe","TEC-AC-10004519","Tecnología","Accesorios","Logitech Teclado, Programable","6704.8","1","0.2","2094.4"
"5119","MX-2015-140788","42582","42584","Rápido","FM-14785","Flora Montes","Pequeña empresa","Santiago de los Caballeros","Santiago","República Dominicana","Caribe","MAT-AR-10003109","Material de oficina","Arte","BIC Rotuladores, Al por mayor","4841.6","2","0.2","1026.8"
"5120","MX-2014-130722","42352","42357","Estándar","FB-14965","Froilán Barrera","Empresa","Quetzaltenango","Quezaltenango","Guatemala","Centro","MAT-AR-10000318","Material de oficina","Arte","Sanford Subrayadores, Al por mayor","3631.2","2","0","612"
"5121","MX-2014-130722","42352","42357","Estándar","FB-14965","Froilán Barrera","Empresa","Quetzaltenango","Quezaltenango","Guatemala","Centro","MAT-SU-10003821","Material de oficina","Suministros","Acme Regla, Azul","17044.2","9","0","2019.6"
"5122","MX-2012-167955","41429","41433","Estándar","GB-15055","Gabriela Bustamante","Cliente","Lambaré","Central","Paraguay","Sur","TEC-AC-10000340","Tecnología","Accesorios","Memorex Teclado, Negro","10295.2","2","0","4426.8"
"5123","MX-2014-115175","42174","42177","Rápido","ES-14515","Eulalia Sánchez","Cliente","Progreso","Yucatán","México","Norte","MAT-ET-10002102","Material de oficina","Etiquetas","Harbour Creations Etiquetas para carpetas de archivos, Blanco","989.4","1","0","115.6"
"5124","US-2013-163118","41999","42006","Estándar","DC-13405","Dora Cintas","Cliente","San Miguelito","Panamá","Panamá","Centro","TEC-CO-10004044","Tecnología","Copiadoras","Canon Fax inalámbrico, Color","103042.576","4","0.402","-27925.424"
"5125","MX-2014-108868","42274","42276","Rápido","BS-12085","Brígida Sierra","Empresa","Manzanillo","Granma","Cuba","Caribe","MOB-MO-10001228","Mobiliario","Mobiliario","Tenex Marco, Premium","61540","5","0","28917"
"5126","MX-2014-108868","42274","42276","Rápido","BS-12085","Brígida Sierra","Empresa","Manzanillo","Granma","Cuba","Caribe","MAT-GR-10004127","Material de oficina","Grapas","OIC Clips, Al por mayor","3270.8","2","0","421.6"
"5127","US-2014-107300","42076","42080","Estándar","MR-18205","Mafalda Rojo","Empresa","Santo Domingo","Santo Domingo","República Dominicana","Caribe","MOB-SI-10003761","Mobiliario","Sillas","Hon Silla plegable, Ajustable","7607.84","1","0.2","-96.56"
"5128","MX-2013-156216","41967","41969","Urgente","AG-11260","Adrián Gálvez","Cliente","São Paulo","São Paulo","Brasil","Sur","MOB-SI-10000533","Mobiliario","Sillas","Novimex Silla de playa, Rojo","15626.4","3","0","1560.6"
"5129","US-2015-154095","42570","42574","Estándar","SN-20875","Santiago Núñez","Cliente","Buenos Aires","Ciudad de Buenos Aires","Argentina","Sur","MAT-PA-10004931","Material de oficina","Papel","SanDisk Papel de tipo pergamino, Premium","3408.84","3","0.4","-1201.56"
"5130","US-2015-154095","42570","42574","Estándar","SN-20875","Santiago Núñez","Cliente","Buenos Aires","Ciudad de Buenos Aires","Argentina","Sur","TEC-CO-10001470","Tecnología","Copiadoras","HP Fotocopiadora, Rojo","49181.0748","3","0.402","-17445.3252"
"5131","US-2015-154095","42570","42574","Estándar","SN-20875","Santiago Núñez","Cliente","Buenos Aires","Ciudad de Buenos Aires","Argentina","Sur","MAT-CA-10002956","Material de oficina","Carpetas","Avery Anillas, Transparente","1447.38","11","0.7","-2965.82"
"5132","MX-2013-119676","41789","41795","Estándar","BL-11890","Baudilio Lozada","Cliente","Passos","Minas Gerais","Brasil","Sur","MAT-AR-10001636","Material de oficina","Arte","Sanford Lienzos, Al por mayor","11512.4","2","0","224.4"
"5133","US-2012-165428","41602","41608","Estándar","EP-13780","Elena Padrón","Cliente","Lima","Lima (city)","Perú","Sur","MOB-SI-10000771","Mobiliario","Sillas","Hon Mecedora, Ajustable","45257.4","5","0.4","-28675.6"
"5134","MX-2014-109694","42336","42341","Estándar","EC-14080","Ernesto Cervantes","Empresa","San Luis Potosí","San Luis Potosí","México","Norte","MAT-PA-10000818","Material de oficina","Papel","Eaton Agenda, Reciclado","11611","5","0","3587"
"5135","MX-2014-109694","42336","42341","Estándar","EC-14080","Ernesto Cervantes","Empresa","San Luis Potosí","San Luis Potosí","México","Norte","MAT-PA-10003811","Material de oficina","Papel","Eaton Agenda, Premium","6997.2","3","0","1958.4"
"5136","MX-2014-109694","42336","42341","Estándar","EC-14080","Ernesto Cervantes","Empresa","San Luis Potosí","San Luis Potosí","México","Norte","MAT-CA-10004189","Material de oficina","Carpetas","Ibico Cubierta de carpeta, Económico","4641","3","0","1948.2"
"5137","MX-2014-109694","42336","42341","Estándar","EC-14080","Ernesto Cervantes","Empresa","San Luis Potosí","San Luis Potosí","México","Norte","MAT-ET-10001459","Material de oficina","Etiquetas","Avery Etiquetas con códigos de color, Rojo","2971.6","2","0","353.6"
"5138","US-2014-130855","42013","42016","Rápido","MC-18895","Marisa Cantudo","Cliente","Mérida","Yucatán","México","Norte","MOB-SI-10000153","Mobiliario","Sillas","Office Star Sillón, 2","127752.96","3","0.2","-19167.84"
"5139","US-2014-130855","42013","42016","Rápido","MC-18895","Marisa Cantudo","Cliente","Mérida","Yucatán","México","Norte","TEC-AC-10000626","Tecnología","Accesorios","Memorex Teclado, Blanco","14626.8","3","0","6283.2"
"5140","US-2014-130855","42013","42016","Rápido","MC-18895","Marisa Cantudo","Cliente","Mérida","Yucatán","México","Norte","MAT-AR-10004818","Material de oficina","Arte","Stanley Lienzos, Al por mayor","11274.4","2","0","3039.6"
"5141","US-2014-130855","42013","42016","Rápido","MC-18895","Marisa Cantudo","Cliente","Mérida","Yucatán","México","Norte","MOB-MO-10004937","Mobiliario","Mobiliario","Deflect-O Marco, Duradero","29123.04","4","0.4","-3884.16"
"5142","US-2014-130855","42013","42016","Rápido","MC-18895","Marisa Cantudo","Cliente","Mérida","Yucatán","México","Norte","MAT-CA-10002477","Material de oficina","Carpetas","Wilson Jones Encuadernadora, Transparente","32925.6","6","0","7242"
"5143","US-2014-130855","42013","42016","Rápido","MC-18895","Marisa Cantudo","Cliente","Mérida","Yucatán","México","Norte","MOB-MO-10002179","Mobiliario","Mobiliario","Deflect-O Marco, Negro","14965.44","2","0.4","-4244.56"
"5144","US-2014-130855","42013","42016","Rápido","MC-18895","Marisa Cantudo","Cliente","Mérida","Yucatán","México","Norte","TEC-MÁ-10000398","Tecnología","Máquinas","Epson Impresora, Duradero","89331.6","3","0","20542.8"
"5145","MX-2013-118248","41935","41937","Rápido","JO-16735","Jeremías Orozco","Cliente","Holguín","Holguín","Cuba","Caribe","MAT-PA-10003405","Material de oficina","Papel","Xerox Papel de tipo pergamino, Premium","7514","5","0","1496"
"5146","MX-2013-118248","41935","41937","Rápido","JO-16735","Jeremías Orozco","Cliente","Holguín","Holguín","Cuba","Caribe","MAT-GR-10001148","Material de oficina","Grapas","Stockwell Clips, Tamaños variados","3855.6","3","0","958.8"
"5147","MX-2013-118248","41935","41937","Rápido","JO-16735","Jeremías Orozco","Cliente","Holguín","Holguín","Cuba","Caribe","TEC-AC-10002957","Tecnología","Accesorios","Belkin Memoria USB, Negro","14331","3","0","3865.8"
"5148","US-2015-121293","42659","42664","Rápido","LB-17950","Livia Banda","Cliente","Salvador","Bahía","Brasil","Sur","MOB-SI-10004503","Mobiliario","Sillas","Novimex Mecedora, Rojo","11916.32","2","0.6","-12216.88"
"5149","MX-2015-102043","42584","42587","Urgente","LA-17650","Lea Arroyo","Pequeña empresa","Ilopango","San Salvador","El Salvador","Centro","MAT-ET-10001460","Material de oficina","Etiquetas","Avery Etiquetas redondas, Blanco","3236.8","4","0","1482.4"
"5150","MX-2012-123960","41545","41547","Rápido","BH-11875","Baudilia Hurtado","Empresa","Mixco","Guatemala","Guatemala","Centro","MAT-ET-10004247","Material de oficina","Etiquetas","Avery Etiquetas para carpetas de archivos, Duradero","4311.2","4","0","598.4"
"5151","US-2012-142314","41404","41409","Estándar","IC-16555","Ingrid Calvillo","Empresa","Ciudad Guzmán","Jalisco","México","Norte","MOB-SI-10001417","Mobiliario","Sillas","Office Star Silla de playa, 2","10461.12","2","0.2","-398.48"
"5152","US-2012-142314","41404","41409","Estándar","IC-16555","Ingrid Calvillo","Empresa","Ciudad Guzmán","Jalisco","México","Norte","MAT-SU-10003481","Material de oficina","Suministros","Stiletto Cúter, Azul","12229.8","3","0","4029"
"5153","MX-2014-108819","42202","42207","Rápido","RP-20320","Raimon Pineda","Pequeña empresa","Zapopan","Jalisco","México","Norte","MAT-SO-10000258","Material de oficina","Sobres","Ames Cierre adhesivo, 50","4236.4","2","0","40.8"
"5154","US-2013-155439","41758","41765","Estándar","AP-10675","Alexis Ponce","Cliente","Tegucigalpa","Francisco Morazán","Honduras","Centro","TEC-CO-10001890","Tecnología","Copiadoras","Canon Fax inalámbrico, 2","205304.4032","8","0.402","-48770.7968"
"5155","US-2013-155439","41758","41765","Estándar","AP-10675","Alexis Ponce","Cliente","Tegucigalpa","Francisco Morazán","Honduras","Centro","MAT-SO-10001352","Material de oficina","Sobres","Jiffy Sobre de tipo Manila, Reciclado","8435.4","5","0.4","-5351.6"
"5156","MX-2014-164315","42232","42237","Estándar","HE-15895","Homero Elizondo","Empresa","Hermosillo","Sonora","México","Norte","MAT-AR-10000298","Material de oficina","Arte","Stanley Libreta de dibujo, Azul","20141.6","4","0","1808.8"
"5157","MX-2014-164315","42232","42237","Estándar","HE-15895","Homero Elizondo","Empresa","Hermosillo","Sonora","México","Norte","MOB-LI-10001430","Mobiliario","Librerías","Sauder Conjunto de estantes, Negro","53292.96","3","0.2","8657.76"
"5158","MX-2015-121104","42375","42382","Estándar","DR-13615","Domingo Rivero","Cliente","Nueva Gerona","Isla de la Juventud","Cuba","Caribe","MAT-SO-10000132","Material de oficina","Sobres","Kraft Sobre empresarial, Plateado","25622.4","12","0","1754.4"
"5159","MX-2015-108602","42678","42685","Estándar","NB-19135","Nadia Badillo","Pequeña empresa","São Paulo","São Paulo","Brasil","Sur","MAT-GR-10001666","Material de oficina","Grapas","Stockwell Grapas, Metal","3580.2","3","0","530.4"
"5160","MX-2013-168431","41770","41773","Urgente","KÁ-17245","Katia Ávila","Cliente","São Paulo","São Paulo","Brasil","Sur","MOB-LI-10002270","Mobiliario","Librerías","Ikea Conjunto de estantes, Convencional","77220.8","4","0","21610.4"
"5161","MX-2013-168431","41770","41773","Urgente","KÁ-17245","Katia Ávila","Cliente","São Paulo","São Paulo","Brasil","Sur","MAT-CA-10003624","Material de oficina","Carpetas","Avery Carpeta, Transparente","2801.6","2","0","584.8"
"5162","MX-2013-168431","41770","41773","Urgente","KÁ-17245","Katia Ávila","Cliente","São Paulo","São Paulo","Brasil","Sur","MAT-CA-10001011","Material de oficina","Carpetas","Wilson Jones Anillas, Transparente","1356.6","3","0","459"
"5163","MX-2014-132269","42175","42179","Estándar","AT-10090","Alejandro Trejo","Cliente","Valinhos","São Paulo","Brasil","Sur","TEC-CO-10002728","Tecnología","Copiadoras","Sharp Fotocopiadora con fax, Digital","76116.2624","4","0.002","30352.2624"
"5164","MX-2015-119389","42684","42688","Estándar","EC-14260","Efraín Collazo","Pequeña empresa","Neuquén","Neuquén","Argentina","Sur","TEC-TE-10002653","Tecnología","Teléfonos","Samsung Base de audio, Tamaños variados","34614.72","3","0.4","2882.52"
"5165","MX-2015-119389","42684","42688","Estándar","EC-14260","Efraín Collazo","Pequeña empresa","Neuquén","Neuquén","Argentina","Sur","MOB-LI-10003360","Mobiliario","Librerías","Bush Vitrina, Blanco","19841.04","2","0.4","-6950.96"
"5166","MX-2015-139157","42591","42596","Rápido","AL-10240","Adolfo Lira","Cliente","Los Mochis","Sinaloa","México","Norte","MAT-AL-10002676","Material de oficina","Almacenamiento","Tenex Bandejas, Azul","30719","5","0","2754"
"5167","US-2015-162747","42440","42446","Estándar","MC-18865","Miguel Chapa","Cliente","Ciudad de México","Distrito Federal","México","Norte","MOB-LI-10004829","Mobiliario","Librerías","Dania Biblioteca, Blanco","99258.24","3","0.2","-2486.76"
"5168","MX-2015-161459","42643","42647","Estándar","SB-20680","Samanta Botello","Pequeña empresa","Temixco","Morelos","México","Norte","MAT-GR-10000841","Material de oficina","Grapas","Accos Chinchetas, Tamaños variados","8829.8","7","0","2737"
"5169","MX-2015-161459","42643","42647","Estándar","SB-20680","Samanta Botello","Pequeña empresa","Temixco","Morelos","México","Norte","MOB-SI-10000153","Mobiliario","Sillas","Office Star Sillón, 2","85168.64","2","0.2","-12778.56"
"5170","MX-2015-159779","42597","42602","Estándar","HL-15550","Helena Llarnas","Pequeña empresa","Ciego de Ávila","Ciego de Ávila","Cuba","Caribe","MAT-SU-10003176","Material de oficina","Suministros","Stiletto Cúter, Industrial","8520.4","2","0","3916.8"
"5171","MX-2015-113173","42559","42565","Estándar","NA-19510","Norma Alemán","Pequeña empresa","Sumaré","São Paulo","Brasil","Sur","MAT-CA-10003905","Material de oficina","Carpetas","Avery Perforador, Transparente","9292.2","3","0","642.6"
"5172","US-2014-151995","42273","42278","Rápido","LS-17875","Luciano Solórzano","Pequeña empresa","La Romana","La Romana","República Dominicana","Caribe","MOB-MO-10001228","Mobiliario","Mobiliario","Tenex Marco, Premium","18462","3","0.5","-1111.8"
"5173","US-2014-151995","42273","42278","Rápido","LS-17875","Luciano Solórzano","Pequeña empresa","La Romana","La Romana","República Dominicana","Caribe","TEC-AC-10004825","Tecnología","Accesorios","Belkin Ratón, Blanco","6984.96","2","0.2","348.16"
"5174","MX-2013-148901","41734","41734","Mismo día","YP-21895","Yasir Pizarro","Empresa","Porto Alegre","Río Grande del Sur","Brasil","Sur","MAT-ET-10004648","Material de oficina","Etiquetas","Novimex Etiquetas redondas, Rojo","2070.6","3","0","744.6"
"5175","MX-2015-139262","42497","42501","Estándar","BC-11830","Beltrán Comino","Empresa","Itapetininga","São Paulo","Brasil","Sur","MAT-SU-10004266","Material de oficina","Suministros","Stiletto Cizallas, Acero","16146.6","3","0","3712.8"
"5176","MX-2012-153871","41633","41640","Estándar","AJ-10840","Amador Jasón","Cliente","Torreón","Coahuila","México","Norte","MOB-SI-10002564","Mobiliario","Sillas","Novimex Silla plegable, Negro","14470.4","2","0.2","4522"
"5177","MX-2012-153871","41633","41640","Estándar","AJ-10840","Amador Jasón","Cliente","Torreón","Coahuila","México","Norte","MAT-GR-10003462","Material de oficina","Grapas","Stockwell Cintas de goma, Tamaños variados","12321.6","8","0","598.4"
"5178","MX-2015-100825","42551","42557","Estándar","RM-20455","Rocío Medina","Cliente","Curitiba","Paraná","Brasil","Sur","MAT-PA-10001472","Material de oficina","Papel","Green Bar Material de oficina, Premium","21936.8","4","0","870.4"
